id_venta,fecha,cliente_id,sucursal,metodo_pago,producto,categoria,cantidad,precio_unitario,total
96,2025-07-05,C0036,Norte,Efectivo,Chicharrón,Botanas,1,20.46,20.46
96,2025-07-05,C0036,Norte,Efectivo,Papel higiénico (4u),Limpieza,1,34.8,34.8
96,2025-07-05,C0036,Norte,Efectivo,Detergente,Limpieza,3,57.55,172.65
96,2025-07-05,C0036,Norte,Efectivo,Pan de dulce,Panadería,3,10.19,30.57
96,2025-07-05,C0036,Norte,Efectivo,Pan de dulce,Panadería,3,10.48,31.44
97,2025-07-05,C0082,Centro,Tarjeta,Agua 1L,Bebidas,2,12.52,25.04
98,2025-07-05,C0187,Norte,Transferencia,Detergente,Limpieza,1,54.0,54.0
98,2025-07-05,C0187,Norte,Transferencia,Detergente,Limpieza,1,54.49,54.49
98,2025-07-05,C0187,Norte,Transferencia,Aceite 1L,Abarrotes,1,39.07,39.07
98,2025-07-05,C0187,Norte,Transferencia,Pan de dulce,Panadería,3,9.79,29.37
98,2025-07-05,C0187,Norte,Transferencia,Detergente,Limpieza,1,57.08,57.08
99,2025-07-05,C0120,Del Valle,Efectivo,Detergente,Limpieza,3,54.65,163.95
99,2025-07-05,C0120,Del Valle,Efectivo,Detergente,Limpieza,2,54.32,108.64
100,2025-07-05,C0041,Centro,Efectivo,Detergente,Limpieza,1,55.53,55.53
100,2025-07-05,C0041,Centro,Efectivo,Detergente,Limpieza,2,54.69,109.38
100,2025-07-05,C0041,Centro,Efectivo,Detergente,Limpieza,3,52.65,157.95
100,2025-07-05,C0041,Centro,Efectivo,Detergente,Limpieza,2,53.18,106.36
101,2025-07-05,C0055,Centro,Efectivo,Papel higiénico (4u),Limpieza,1,36.45,36.45
101,2025-07-05,C0055,Centro,Efectivo,Detergente,Limpieza,1,54.13,54.13
102,2025-07-05,C0030,Norte,Efectivo,Detergente,Limpieza,1,57.51,57.51
102,2025-07-05,C0030,Norte,Efectivo,Detergente,Limpieza,3,56.77,170.31
102,2025-07-05,C0030,Norte,Efectivo,Detergente,Limpieza,3,52.29,156.87
103,2025-07-05,C0006,Del Valle,Tarjeta,Agua 1L,Bebidas,1,11.52,11.52
103,2025-07-05,C0006,Del Valle,Tarjeta,Papel higiénico (4u),Limpieza,1,35.41,35.41
103,2025-07-05,C0006,Del Valle,Tarjeta,Aceite 1L,Abarrotes,3,37.18,111.54
104,2025-07-05,C0193,Norte,Tarjeta,Detergente,Limpieza,2,53.75,107.5
104,2025-07-05,C0193,Norte,Tarjeta,Detergente,Limpieza,3,52.92,158.76
105,2025-07-05,C0009,Del Valle,Tarjeta,Detergente,Limpieza,2,53.66,107.32
106,2025-07-06,C0004,Norte,Transferencia,Detergente,Limpieza,1,56.87,56.87
106,2025-07-06,C0004,Norte,Transferencia,Pan de dulce,Panadería,1,9.74,9.74
106,2025-07-06,C0004,Norte,Transferencia,Pan de dulce,Panadería,3,9.8,29.4
106,2025-07-06,C0004,Norte,Transferencia,Detergente,Limpieza,3,56.93,170.79
106,2025-07-06,C0004,Norte,Transferencia,Detergente,Limpieza,2,55.92,111.84
107,2025-07-06,C0120,Centro,Efectivo,Pan de dulce,Panadería,3,9.52,28.56
107,2025-07-06,C0120,Centro,Efectivo,Detergente,Limpieza,3,53.52,160.56
107,2025-07-06,C0120,Centro,Efectivo,Detergente,Limpieza,2,55.26,110.52
107,2025-07-06,C0120,Centro,Efectivo,Pan de dulce,Panadería,1,9.76,9.76
107,2025-07-06,C0120,Centro,Efectivo,Agua 1L,Bebidas,2,12.11,24.22
108,2025-07-06,C0010,Centro,Tarjeta,Detergente,Limpieza,1,56.2,56.2
108,2025-07-06,C0010,Centro,Tarjeta,Detergente,Limpieza,2,52.34,104.68
109,2025-07-06,C0008,Norte,Tarjeta,Agua 1L,Bebidas,1,11.67,11.67
109,2025-07-06,C0008,Norte,Tarjeta,Agua 1L,Bebidas,1,12.14,12.14
109,2025-07-06,C0008,Norte,Tarjeta,Detergente,Limpieza,2,55.1,110.2
109,2025-07-06,C0008,Norte,Tarjeta,Pan de dulce,Panadería,3,10.17,30.51
109,2025-07-06,C0008,Norte,Tarjeta,Queso 250g,Lácteos,2,45.63,91.26
110,2025-07-06,C0044,Norte,Efectivo,Queso 250g,Lácteos,2,47.22,94.44
110,2025-07-06,C0044,Norte,Efectivo,Detergente,Limpieza,3,54.25,162.75
111,2025-07-06,C0105,Centro,Efectivo,Agua 1L,Bebidas,2,11.6,23.2
111,2025-07-06,C0105,Centro,Efectivo,Papel higiénico (4u),Limpieza,1,33.59,33.59
111,2025-07-06,C0105,Centro,Efectivo,Detergente,Limpieza,1,56.77,56.77
111,2025-07-06,C0105,Centro,Efectivo,Detergente,Limpieza,3,53.9,161.7
112,2025-07-06,C0191,Centro,Efectivo,Detergente,Limpieza,3,53.66,160.98
112,2025-07-06,C0191,Centro,Efectivo,Detergente,Limpieza,1,57.01,57.01
112,2025-07-06,C0191,Centro,Efectivo,Pan de dulce,Panadería,2,10.33,20.66
112,2025-07-06,C0191,Centro,Efectivo,Detergente,Limpieza,1,53.13,53.13
112,2025-07-06,C0191,Centro,Efectivo,Agua 1L,Bebidas,1,11.44,11.44
113,2025-07-06,C0017,Centro,Efectivo,Papel higiénico (4u),Limpieza,2,34.32,68.64
113,2025-07-06,C0017,Centro,Efectivo,Detergente,Limpieza,2,54.71,109.42
114,2025-07-06,C0039,Del Valle,Efectivo,Detergente,Limpieza,3,56.75,170.25
114,2025-07-06,C0039,Del Valle,Efectivo,Pan de dulce,Panadería,2,10.17,20.34
114,2025-07-06,C0039,Del Valle,Efectivo,Papel higiénico (4u),Limpieza,2,36.29,72.58
114,2025-07-06,C0039,Del Valle,Efectivo,Chicharrón,Botanas,3,19.28,57.84
115,2025-07-06,C0023,Centro,Efectivo,Pan de dulce,Panadería,2,10.46,20.92
115,2025-07-06,C0023,Centro,Efectivo,Pan de dulce,Panadería,1,10.14,10.14
116,2025-07-06,C0043,Centro,Efectivo,Detergente,Limpieza,1,56.46,56.46
117,2025-07-06,C0024,Del Valle,Tarjeta,Aceite 1L,Abarrotes,1,38.19,38.19
117,2025-07-06,C0024,Del Valle,Tarjeta,Agua 1L,Bebidas,2,12.52,25.04
117,2025-07-06,C0024,Del Valle,Tarjeta,Agua 1L,Bebidas,3,11.73,35.19
117,2025-07-06,C0024,Del Valle,Tarjeta,Chicharrón,Botanas,1,20.28,20.28
117,2025-07-06,C0024,Del Valle,Tarjeta,Papel higiénico (4u),Limpieza,2,33.31,66.62
118,2025-07-06,C0069,Centro,Efectivo,Pan de dulce,Panadería,3,10.25,30.75
118,2025-07-06,C0069,Centro,Efectivo,Pan de dulce,Panadería,1,10.2,10.2
118,2025-07-06,C0069,Centro,Efectivo,Detergente,Limpieza,1,54.62,54.62
119,2025-07-06,C0010,Centro,Efectivo,Pan de dulce,Panadería,1,10.13,10.13
119,2025-07-06,C0010,Centro,Efectivo,Detergente,Limpieza,1,53.53,53.53
119,2025-07-06,C0010,Centro,Efectivo,Detergente,Limpieza,2,55.68,111.36
120,2025-07-06,C0031,Centro,Tarjeta,Aceite 1L,Abarrotes,3,39.76,119.28
120,2025-07-06,C0031,Centro,Tarjeta,Detergente,Limpieza,3,54.54,163.62
120,2025-07-06,C0031,Centro,Tarjeta,Detergente,Limpieza,2,54.55,109.1
120,2025-07-06,C0031,Centro,Tarjeta,Pan de dulce,Panadería,2,9.76,19.52
120,2025-07-06,C0031,Centro,Tarjeta,Detergente,Limpieza,3,56.0,168.0
121,2025-07-06,C0054,Centro,Tarjeta,Papel higiénico (4u),Limpieza,3,35.17,105.51
121,2025-07-06,C0054,Centro,Tarjeta,Detergente,Limpieza,3,55.0,165.0
121,2025-07-06,C0054,Centro,Tarjeta,Papel higiénico (4u),Limpieza,2,33.77,67.54
121,2025-07-06,C0054,Centro,Tarjeta,Detergente,Limpieza,2,53.08,106.16
121,2025-07-06,C0054,Centro,Tarjeta,Chicharrón,Botanas,1,19.95,19.95
122,2025-07-06,C0051,Del Valle,Efectivo,Detergente,Limpieza,1,56.58,56.58
122,2025-07-06,C0051,Del Valle,Efectivo,Papel higiénico (4u),Limpieza,2,36.55,73.1
123,2025-07-06,C0033,Centro,Tarjeta,Pan de dulce,Panadería,3,10.33,30.99
123,2025-07-06,C0033,Centro,Tarjeta,Detergente,Limpieza,3,55.88,167.64
124,2025-07-06,C0034,Centro,Tarjeta,Chicharrón,Botanas,3,19.17,57.51
124,2025-07-06,C0034,Centro,Tarjeta,Detergente,Limpieza,3,55.87,167.61
124,2025-07-06,C0034,Centro,Tarjeta,Detergente,Limpieza,1,52.64,52.64
124,2025-07-06,C0034,Centro,Tarjeta,Detergente,Limpieza,1,57.51,57.51
124,2025-07-06,C0034,Centro,Tarjeta,Agua 1L,Bebidas,3,11.87,35.61
125,2025-07-06,C0022,Centro,Tarjeta,Pan de dulce,Panadería,2,10.16,20.32
125,2025-07-06,C0022,Centro,Tarjeta,Pan de dulce,Panadería,1,9.52,9.52
125,2025-07-06,C0022,Centro,Tarjeta,Agua 1L,Bebidas,1,11.75,11.75
126,2025-07-06,C0211,Norte,Efectivo,Detergente,Limpieza,2,52.48,104.96
126,2025-07-06,C0211,Norte,Efectivo,Detergente,Limpieza,3,54.02,162.06
126,2025-07-06,C0211,Norte,Efectivo,Detergente,Limpieza,2,57.64,115.28
126,2025-07-06,C0211,Norte,Efectivo,Detergente,Limpieza,3,54.92,164.76
127,2025-07-06,C0039,Norte,Efectivo,Huevo (docena),Abarrotes,1,31.12,31.12
127,2025-07-06,C0039,Norte,Efectivo,Papel higiénico (4u),Limpieza,2,34.57,69.14
128,2025-07-06,C0033,Norte,Transferencia,Chicharrón,Botanas,2,19.57,39.14
128,2025-07-06,C0033,Norte,Transferencia,Pan de dulce,Panadería,1,10.36,10.36
128,2025-07-06,C0033,Norte,Transferencia,Detergente,Limpieza,3,53.67,161.01
128,2025-07-06,C0033,Norte,Transferencia,Detergente,Limpieza,1,53.64,53.64
129,2025-07-07,C0013,Centro,Efectivo,Pan de dulce,Panadería,1,9.61,9.61
129,2025-07-07,C0013,Centro,Efectivo,Detergente,Limpieza,3,56.24,168.72
129,2025-07-07,C0013,Centro,Efectivo,Detergente,Limpieza,3,57.56,172.68
130,2025-07-07,C0038,Del Valle,Tarjeta,Detergente,Limpieza,3,52.83,158.49
130,2025-07-07,C0038,Del Valle,Tarjeta,Detergente,Limpieza,3,56.04,168.12
130,2025-07-07,C0038,Del Valle,Tarjeta,Detergente,Limpieza,1,55.42,55.42
131,2025-07-07,C0118,Centro,Efectivo,Detergente,Limpieza,3,57.1,171.3
132,2025-07-07,C0030,Del Valle,Efectivo,Detergente,Limpieza,2,55.63,111.26
132,2025-07-07,C0030,Del Valle,Efectivo,Detergente,Limpieza,1,54.2,54.2
133,2025-07-07,C0041,Norte,Tarjeta,Agua 1L,Bebidas,2,11.64,23.28
133,2025-07-07,C0041,Norte,Tarjeta,Detergente,Limpieza,3,56.42,169.26
134,2025-07-07,C0116,Del Valle,Efectivo,Cigarros (caja),Otros,2,66.44,132.88
134,2025-07-07,C0116,Del Valle,Efectivo,Arroz 1kg,Abarrotes,1,22.2,22.2
134,2025-07-07,C0116,Del Valle,Efectivo,Detergente,Limpieza,2,55.9,111.8
135,2025-07-07,C0089,Centro,Tarjeta,Pan de dulce,Panadería,3,10.01,30.03
135,2025-07-07,C0089,Centro,Tarjeta,Detergente,Limpieza,2,52.61,105.22
135,2025-07-07,C0089,Centro,Tarjeta,Detergente,Limpieza,2,55.34,110.68
135,2025-07-07,C0089,Centro,Tarjeta,Detergente,Limpieza,2,54.93,109.86
136,2025-07-07,C0138,Centro,Tarjeta,Detergente,Limpieza,1,53.07,53.07
137,2025-07-07,C0111,Del Valle,Efectivo,Detergente,Limpieza,2,54.64,109.28
137,2025-07-07,C0111,Del Valle,Efectivo,Detergente,Limpieza,1,54.29,54.29
137,2025-07-07,C0111,Del Valle,Efectivo,Chicharrón,Botanas,3,20.2,60.6
137,2025-07-07,C0111,Del Valle,Efectivo,Queso 250g,Lácteos,1,46.2,46.2
138,2025-07-07,C0195,Norte,Efectivo,Detergente,Limpieza,3,56.36,169.08
138,2025-07-07,C0195,Norte,Efectivo,Pan de dulce,Panadería,1,10.07,10.07
138,2025-07-07,C0195,Norte,Efectivo,Detergente,Limpieza,1,53.26,53.26
138,2025-07-07,C0195,Norte,Efectivo,Papel higiénico (4u),Limpieza,3,36.68,110.04
139,2025-07-07,C0003,Centro,Tarjeta,Detergente,Limpieza,1,53.49,53.49
139,2025-07-07,C0003,Centro,Tarjeta,Papel higiénico (4u),Limpieza,1,36.2,36.2
139,2025-07-07,C0003,Centro,Tarjeta,Detergente,Limpieza,1,54.89,54.89
139,2025-07-07,C0003,Centro,Tarjeta,Agua 1L,Bebidas,1,11.95,11.95
139,2025-07-07,C0003,Centro,Tarjeta,Detergente,Limpieza,2,56.13,112.26
140,2025-07-07,C0006,Norte,Efectivo,Detergente,Limpieza,1,52.29,52.29
141,2025-07-07,C0011,Norte,Efectivo,Detergente,Limpieza,3,53.8,161.4
141,2025-07-07,C0011,Norte,Efectivo,Papel higiénico (4u),Limpieza,2,34.11,68.22
141,2025-07-07,C0011,Norte,Efectivo,Agua 1L,Bebidas,2,11.7,23.4
141,2025-07-07,C0011,Norte,Efectivo,Agua 1L,Bebidas,1,11.91,11.91
142,2025-07-07,C0125,Centro,Efectivo,Agua 1L,Bebidas,1,12.04,12.04
142,2025-07-07,C0125,Centro,Efectivo,Detergente,Limpieza,2,56.5,113.0
142,2025-07-07,C0125,Centro,Efectivo,Chicharrón,Botanas,2,20.8,41.6
143,2025-07-07,C0105,Norte,Efectivo,Agua 1L,Bebidas,3,11.71,35.13
143,2025-07-07,C0105,Norte,Efectivo,Detergente,Limpieza,1,56.24,56.24
143,2025-07-07,C0105,Norte,Efectivo,Pan de dulce,Panadería,3,10.07,30.21
143,2025-07-07,C0105,Norte,Efectivo,Detergente,Limpieza,1,53.95,53.95
143,2025-07-07,C0105,Norte,Efectivo,Papel higiénico (4u),Limpieza,1,35.38,35.38
144,2025-07-07,C0014,Centro,Tarjeta,Agua 1L,Bebidas,1,12.05,12.05
144,2025-07-07,C0014,Centro,Tarjeta,Detergente,Limpieza,2,53.5,107.0
145,2025-07-07,C0041,Norte,Efectivo,Agua 1L,Bebidas,1,11.98,11.98
145,2025-07-07,C0041,Norte,Efectivo,Detergente,Limpieza,2,53.03,106.06
146,2025-07-07,C0157,Norte,Efectivo,Detergente,Limpieza,3,55.07,165.21
146,2025-07-07,C0157,Norte,Efectivo,Detergente,Limpieza,3,54.78,164.34
146,2025-07-07,C0157,Norte,Efectivo,Agua 1L,Bebidas,3,12.34,37.02
147,2025-07-08,C0117,Norte,Efectivo,Detergente,Limpieza,1,56.38,56.38
147,2025-07-08,C0117,Norte,Efectivo,Pan de dulce,Panadería,1,9.53,9.53
147,2025-07-08,C0117,Norte,Efectivo,Pan de dulce,Panadería,3,9.59,28.77
147,2025-07-08,C0117,Norte,Efectivo,Papel higiénico (4u),Limpieza,1,36.43,36.43
147,2025-07-08,C0117,Norte,Efectivo,Detergente,Limpieza,3,54.4,163.2
148,2025-07-08,C0008,Norte,Tarjeta,Agua 1L,Bebidas,2,11.63,23.26
148,2025-07-08,C0008,Norte,Tarjeta,Detergente,Limpieza,1,52.77,52.77
149,2025-07-08,C0043,Norte,Tarjeta,Pan de dulce,Panadería,3,10.29,30.87
149,2025-07-08,C0043,Norte,Tarjeta,Detergente,Limpieza,1,55.62,55.62
150,2025-07-08,C0183,Centro,Transferencia,Detergente,Limpieza,1,52.43,52.43
151,2025-07-08,C0105,Del Valle,Efectivo,Detergente,Limpieza,3,57.57,172.71
151,2025-07-08,C0105,Del Valle,Efectivo,Detergente,Limpieza,1,54.92,54.92
151,2025-07-08,C0105,Del Valle,Efectivo,Detergente,Limpieza,1,55.92,55.92
152,2025-07-08,C0024,Del Valle,Transferencia,Pan de dulce,Panadería,1,10.03,10.03
152,2025-07-08,C0024,Del Valle,Transferencia,Refresco 600ml,Bebidas,2,14.45,28.9
152,2025-07-08,C0024,Del Valle,Transferencia,Detergente,Limpieza,1,52.69,52.69
153,2025-07-08,C0210,Centro,Efectivo,Chicharrón,Botanas,2,20.98,41.96
153,2025-07-08,C0210,Centro,Efectivo,Detergente,Limpieza,1,56.77,56.77
154,2025-07-08,C0027,Centro,Tarjeta,Detergente,Limpieza,3,56.2,168.6
154,2025-07-08,C0027,Centro,Tarjeta,Pan de dulce,Panadería,1,9.64,9.64
154,2025-07-08,C0027,Centro,Tarjeta,Chicharrón,Botanas,2,20.48,40.96
154,2025-07-08,C0027,Centro,Tarjeta,Agua 1L,Bebidas,1,12.3,12.3
155,2025-07-08,C0032,Norte,Tarjeta,Detergente,Limpieza,2,55.97,111.94
155,2025-07-08,C0032,Norte,Tarjeta,Papel higiénico (4u),Limpieza,3,34.35,103.05
155,2025-07-08,C0032,Norte,Tarjeta,Detergente,Limpieza,1,53.21,53.21
155,2025-07-08,C0032,Norte,Tarjeta,Chicharrón,Botanas,1,20.31,20.31
156,2025-07-08,C0152,Centro,Tarjeta,Detergente,Limpieza,1,56.45,56.45
156,2025-07-08,C0152,Centro,Tarjeta,Pan de dulce,Panadería,2,10.15,20.3
156,2025-07-08,C0152,Centro,Tarjeta,Aceite 1L,Abarrotes,1,39.53,39.53
156,2025-07-08,C0152,Centro,Tarjeta,Agua 1L,Bebidas,3,12.32,36.96
157,2025-07-08,C0005,Del Valle,Tarjeta,Refresco 600ml,Bebidas,2,13.83,27.66
157,2025-07-08,C0005,Del Valle,Tarjeta,Pan de dulce,Panadería,2,10.36,20.72
157,2025-07-08,C0005,Del Valle,Tarjeta,Detergente,Limpieza,2,54.34,108.68
158,2025-07-08,C0138,Centro,Efectivo,Papel higiénico (4u),Limpieza,2,35.73,71.46
158,2025-07-08,C0138,Centro,Efectivo,Chicharrón,Botanas,2,20.82,41.64
159,2025-07-08,C0090,Del Valle,Transferencia,Bolillo,Panadería,3,3.1,9.3
160,2025-07-08,C0168,Centro,Tarjeta,Agua 1L,Bebidas,1,12.39,12.39
160,2025-07-08,C0168,Centro,Tarjeta,Pan de dulce,Panadería,3,9.8,29.4
160,2025-07-08,C0168,Centro,Tarjeta,Agua 1L,Bebidas,1,12.28,12.28
160,2025-07-08,C0168,Centro,Tarjeta,Detergente,Limpieza,2,52.51,105.02
160,2025-07-08,C0168,Centro,Tarjeta,Pan de dulce,Panadería,2,10.17,20.34
161,2025-07-08,C0025,Del Valle,Tarjeta,Detergente,Limpieza,1,55.4,55.4
161,2025-07-08,C0025,Del Valle,Tarjeta,Pan de dulce,Panadería,1,9.56,9.56
161,2025-07-08,C0025,Del Valle,Tarjeta,Detergente,Limpieza,1,55.54,55.54
161,2025-07-08,C0025,Del Valle,Tarjeta,Pan de dulce,Panadería,1,10.24,10.24
161,2025-07-08,C0025,Del Valle,Tarjeta,Detergente,Limpieza,3,57.25,171.75
162,2025-07-08,C0148,Del Valle,Tarjeta,Detergente,Limpieza,1,54.12,54.12
162,2025-07-08,C0148,Del Valle,Tarjeta,Agua 1L,Bebidas,1,11.6,11.6
162,2025-07-08,C0148,Del Valle,Tarjeta,Detergente,Limpieza,1,55.72,55.72
162,2025-07-08,C0148,Del Valle,Tarjeta,Detergente,Limpieza,3,56.11,168.33
162,2025-07-08,C0148,Del Valle,Tarjeta,Chicharrón,Botanas,2,20.02,40.04
163,2025-07-08,C0131,Del Valle,Efectivo,Detergente,Limpieza,2,53.73,107.46
163,2025-07-08,C0131,Del Valle,Efectivo,Papel higiénico (4u),Limpieza,1,33.5,33.5
164,2025-07-08,C0001,Centro,Tarjeta,Chicharrón,Botanas,1,19.66,19.66
164,2025-07-08,C0001,Centro,Tarjeta,Pan de dulce,Panadería,2,10.12,20.24
164,2025-07-08,C0001,Centro,Tarjeta,Papel higiénico (4u),Limpieza,1,35.39,35.39
165,2025-07-08,C0035,Norte,Efectivo,Refresco 600ml,Bebidas,3,13.61,40.83
166,2025-07-08,C0154,Centro,Efectivo,Detergente,Limpieza,1,52.73,52.73
166,2025-07-08,C0154,Centro,Efectivo,Detergente,Limpieza,1,56.75,56.75
166,2025-07-08,C0154,Centro,Efectivo,Pan de dulce,Panadería,3,9.85,29.55
166,2025-07-08,C0154,Centro,Efectivo,Papel higiénico (4u),Limpieza,3,35.26,105.78
166,2025-07-08,C0154,Centro,Efectivo,Detergente,Limpieza,3,54.96,164.88
167,2025-07-08,C0004,Centro,Transferencia,Detergente,Limpieza,1,55.59,55.59
167,2025-07-08,C0004,Centro,Transferencia,Detergente,Limpieza,3,56.78,170.34
167,2025-07-08,C0004,Centro,Transferencia,Detergente,Limpieza,1,57.5,57.5
167,2025-07-08,C0004,Centro,Transferencia,Detergente,Limpieza,3,52.26,156.78
167,2025-07-08,C0004,Centro,Transferencia,Detergente,Limpieza,2,52.26,104.52
168,2025-07-09,C0047,Norte,Efectivo,Detergente,Limpieza,3,54.28,162.84
169,2025-07-09,C0044,Norte,Transferencia,Agua 1L,Bebidas,2,12.21,24.42
169,2025-07-09,C0044,Norte,Transferencia,Aceite 1L,Abarrotes,1,39.47,39.47
169,2025-07-09,C0044,Norte,Transferencia,Papel higiénico (4u),Limpieza,2,33.29,66.58
169,2025-07-09,C0044,Norte,Transferencia,Detergente,Limpieza,1,53.01,53.01
170,2025-07-09,C0050,Del Valle,Tarjeta,Detergente,Limpieza,2,57.7,115.4
170,2025-07-09,C0050,Del Valle,Tarjeta,Detergente,Limpieza,2,52.31,104.62
170,2025-07-09,C0050,Del Valle,Tarjeta,Detergente,Limpieza,3,55.18,165.54
171,2025-07-09,C0036,Norte,Efectivo,Detergente,Limpieza,3,54.38,163.14
171,2025-07-09,C0036,Norte,Efectivo,Pan de dulce,Panadería,3,9.93,29.79
171,2025-07-09,C0036,Norte,Efectivo,Detergente,Limpieza,1,52.68,52.68
171,2025-07-09,C0036,Norte,Efectivo,Detergente,Limpieza,2,53.93,107.86
171,2025-07-09,C0036,Norte,Efectivo,Agua 1L,Bebidas,2,12.11,24.22
172,2025-07-09,C0029,Centro,Tarjeta,Detergente,Limpieza,2,54.0,108.0
173,2025-07-09,C0028,Centro,Efectivo,Pan de dulce,Panadería,1,9.64,9.64
173,2025-07-09,C0028,Centro,Efectivo,Detergente,Limpieza,3,54.15,162.45
174,2025-07-09,C0002,Norte,Tarjeta,Detergente,Limpieza,1,52.81,52.81
174,2025-07-09,C0002,Norte,Tarjeta,Detergente,Limpieza,2,55.17,110.34
174,2025-07-09,C0002,Norte,Tarjeta,Detergente,Limpieza,1,54.75,54.75
175,2025-07-09,C0010,Centro,Efectivo,Detergente,Limpieza,3,53.4,160.2
175,2025-07-09,C0010,Centro,Efectivo,Chicharrón,Botanas,2,19.78,39.56
175,2025-07-09,C0010,Centro,Efectivo,Agua 1L,Bebidas,2,11.87,23.74
176,2025-07-09,C0116,Centro,Efectivo,Detergente,Limpieza,1,57.72,57.72
176,2025-07-09,C0116,Centro,Efectivo,Arroz 1kg,Abarrotes,1,23.06,23.06
176,2025-07-09,C0116,Centro,Efectivo,Detergente,Limpieza,2,55.59,111.18
176,2025-07-09,C0116,Centro,Efectivo,Detergente,Limpieza,1,54.39,54.39
176,2025-07-09,C0116,Centro,Efectivo,Detergente,Limpieza,2,57.59,115.18
177,2025-07-09,C0041,Centro,Tarjeta,Pan de dulce,Panadería,3,10.34,31.02
177,2025-07-09,C0041,Centro,Tarjeta,Pan de dulce,Panadería,1,9.8,9.8
178,2025-07-09,C0015,Centro,Efectivo,Pan de dulce,Panadería,1,10.08,10.08
178,2025-07-09,C0015,Centro,Efectivo,Detergente,Limpieza,3,54.69,164.07
178,2025-07-09,C0015,Centro,Efectivo,Detergente,Limpieza,3,56.74,170.22
178,2025-07-09,C0015,Centro,Efectivo,Pan de dulce,Panadería,3,10.28,30.84
179,2025-07-09,C0172,Norte,Tarjeta,Detergente,Limpieza,1,53.06,53.06
179,2025-07-09,C0172,Norte,Tarjeta,Detergente,Limpieza,2,54.87,109.74
180,2025-07-10,C0009,Norte,Efectivo,Detergente,Limpieza,2,54.82,109.64
181,2025-07-10,C0198,Centro,Efectivo,Detergente,Limpieza,1,53.82,53.82
181,2025-07-10,C0198,Centro,Efectivo,Detergente,Limpieza,3,55.34,166.02
181,2025-07-10,C0198,Centro,Efectivo,Detergente,Limpieza,3,54.38,163.14
181,2025-07-10,C0198,Centro,Efectivo,Detergente,Limpieza,3,57.3,171.9
182,2025-07-10,C0043,Del Valle,Transferencia,Detergente,Limpieza,3,55.5,166.5
182,2025-07-10,C0043,Del Valle,Transferencia,Detergente,Limpieza,3,57.51,172.53
183,2025-07-10,C0008,Del Valle,Efectivo,Pan de dulce,Panadería,3,9.74,29.22
184,2025-07-10,C0173,Centro,Efectivo,Papel higiénico (4u),Limpieza,2,35.67,71.34
184,2025-07-10,C0173,Centro,Efectivo,Agua 1L,Bebidas,1,12.16,12.16
184,2025-07-10,C0173,Centro,Efectivo,Detergente,Limpieza,2,54.22,108.44
184,2025-07-10,C0173,Centro,Efectivo,Detergente,Limpieza,3,54.08,162.24
184,2025-07-10,C0173,Centro,Efectivo,Detergente,Limpieza,1,53.41,53.41
185,2025-07-10,C0133,Del Valle,Efectivo,Detergente,Limpieza,1,52.33,52.33
185,2025-07-10,C0133,Del Valle,Efectivo,Pan de dulce,Panadería,1,9.84,9.84
186,2025-07-10,C0109,Centro,Tarjeta,Detergente,Limpieza,2,54.45,108.9
186,2025-07-10,C0109,Centro,Tarjeta,Detergente,Limpieza,2,52.68,105.36
186,2025-07-10,C0109,Centro,Tarjeta,Detergente,Limpieza,3,52.38,157.14
186,2025-07-10,C0109,Centro,Tarjeta,Detergente,Limpieza,3,54.17,162.51
186,2025-07-10,C0109,Centro,Tarjeta,Chicharrón,Botanas,1,20.26,20.26
187,2025-07-10,C0200,Centro,Transferencia,Detergente,Limpieza,2,56.88,113.76
187,2025-07-10,C0200,Centro,Transferencia,Detergente,Limpieza,2,52.53,105.06
187,2025-07-10,C0200,Centro,Transferencia,Chicharrón,Botanas,3,20.42,61.26
188,2025-07-10,C0016,Del Valle,Efectivo,Agua 1L,Bebidas,2,12.06,24.12
188,2025-07-10,C0016,Del Valle,Efectivo,Detergente,Limpieza,1,57.63,57.63
188,2025-07-10,C0016,Del Valle,Efectivo,Detergente,Limpieza,3,53.43,160.29
189,2025-07-10,C0068,Centro,Tarjeta,Detergente,Limpieza,2,52.64,105.28
189,2025-07-10,C0068,Centro,Tarjeta,Detergente,Limpieza,2,53.58,107.16
190,2025-07-10,C0146,Del Valle,Tarjeta,Chicharrón,Botanas,2,19.57,39.14
190,2025-07-10,C0146,Del Valle,Tarjeta,Detergente,Limpieza,3,56.78,170.34
190,2025-07-10,C0146,Del Valle,Tarjeta,Pan de dulce,Panadería,1,9.55,9.55
190,2025-07-10,C0146,Del Valle,Tarjeta,Detergente,Limpieza,3,54.0,162.0
191,2025-07-10,C0014,Norte,Tarjeta,Agua 1L,Bebidas,1,12.41,12.41
192,2025-07-10,C0025,Del Valle,Efectivo,Cerveza 355ml,Bebidas,2,21.59,43.18
192,2025-07-10,C0025,Del Valle,Efectivo,Aceite 1L,Abarrotes,1,39.49,39.49
192,2025-07-10,C0025,Del Valle,Efectivo,Pan de dulce,Panadería,2,9.92,19.84
192,2025-07-10,C0025,Del Valle,Efectivo,Detergente,Limpieza,3,54.33,162.99
193,2025-07-10,C0007,Norte,Efectivo,Papel higiénico (4u),Limpieza,3,36.2,108.6
194,2025-07-10,C0001,Centro,Tarjeta,Pan de dulce,Panadería,3,9.77,29.31
194,2025-07-10,C0001,Centro,Tarjeta,Pan de dulce,Panadería,1,10.13,10.13
